LOCATION,DateTime,DO.mgL,Temp.F
TLSAC,2022-02-10T03:14:00Z,11.58,51.55
TLSAC,2022-02-10T03:29:00Z,11.58,51.58
TLSAC,2022-02-10T03:44:00Z,11.57,51.58
TLSAC,2022-02-10T03:59:00Z,11.56,51.62
TLSAC,2022-02-10T04:14:00Z,11.56,51.69
TLSAC,2022-02-10T04:29:00Z,11.55,51.73
TLSAC,2022-02-10T04:44:00Z,11.55,51.76
TLSAC,2022-02-10T04:59:00Z,11.54,51.8
TLSAC,2022-02-10T05:14:00Z,11.53,51.8
TLSAC,2022-02-10T05:29:00Z,11.52,51.84
TLSAC,2022-02-10T05:44:00Z,11.52,51.87
TLSAC,2022-02-10T05:59:00Z,11.5,51.91
TLSAC,2022-02-10T06:14:00Z,11.49,51.94
TLSAC,2022-02-10T06:29:00Z,11.47,51.98
TLSAC,2022-02-10T06:44:00Z,11.47,52.02
TLSAC,2022-02-10T06:59:00Z,11.46,52.05
TLSAC,2022-02-10T07:14:00Z,11.45,52.05
TLSAC,2022-02-10T07:29:00Z,11.46,52.09
TLSAC,2022-02-10T07:44:00Z,11.44,52.12
TLSAC,2022-02-10T07:59:00Z,11.44,52.12
TLSAC,2022-02-10T08:14:00Z,11.45,52.16
TLSAC,2022-02-10T08:29:00Z,11.45,52.16
TLSAC,2022-02-10T08:44:00Z,11.47,52.2
TLSAC,2022-02-10T08:59:00Z,11.48,52.23
TLSAC,2022-02-10T09:14:00Z,11.49,52.3
TLSAC,2022-02-10T09:29:00Z,11.52,52.34
TLSAC,2022-02-10T09:44:00Z,11.52,52.38
TLSAC,2022-02-10T09:59:00Z,11.5,52.45
TLSAC,2022-02-10T10:14:00Z,11.49,52.48
TLSAC,2022-02-10T10:29:00Z,11.5,52.52
TLSAC,2022-02-10T10:44:00Z,11.52,52.59
TLSAC,2022-02-10T10:59:00Z,11.52,52.63
TLSAC,2022-02-10T11:14:00Z,11.5,52.7
TLSAC,2022-02-10T11:29:00Z,11.54,52.74
TLSAC,2022-02-10T11:44:00Z,11.54,52.81
TLSAC,2022-02-10T11:59:00Z,11.55,52.84
TLSAC,2022-02-10T12:14:00Z,11.54,52.92
TLSAC,2022-02-10T12:29:00Z,11.54,52.99
TLSAC,2022-02-10T12:44:00Z,11.55,53.02
TLSAC,2022-02-10T12:59:00Z,11.57,53.1
TLSAC,2022-02-10T13:14:00Z,11.57,53.17
TLSAC,2022-02-10T13:29:00Z,11.56,53.24
TLSAC,2022-02-10T13:44:00Z,11.56,53.31
TLSAC,2022-02-10T13:59:00Z,11.58,53.38
TLSAC,2022-02-10T14:14:00Z,11.58,53.42
TLSAC,2022-02-10T14:29:00Z,11.58,53.42
TLSAC,2022-02-10T14:44:00Z,11.58,53.46
TLSAC,2022-02-10T14:59:00Z,11.58,53.49
TLSAC,2022-02-10T15:14:00Z,11.59,53.53
TLSAC,2022-02-10T15:29:00Z,11.59,53.56
TLSAC,2022-02-10T15:44:00Z,11.6,53.6
TLSAC,2022-02-10T15:59:00Z,11.59,53.6
TLSAC,2022-02-10T16:14:00Z,11.6,53.64
TLSAC,2022-02-10T16:29:00Z,11.61,53.64
TLSAC,2022-02-10T16:44:00Z,11.6,53.64
TLSAC,2022-02-10T16:59:00Z,11.59,53.64
TLSAC,2022-02-10T17:14:00Z,11.6,53.64
TLSAC,2022-02-10T17:29:00Z,11.6,53.64
TLSAC,2022-02-10T17:44:00Z,11.59,53.64
TLSAC,2022-02-10T17:59:00Z,11.58,53.64
TLSAC,2022-02-10T18:14:00Z,11.56,53.6
TLSAC,2022-02-10T18:29:00Z,11.56,53.6
TLSAC,2022-02-10T18:44:00Z,11.55,53.6
TLSAC,2022-02-10T18:59:00Z,11.53,53.56
TLSAC,2022-02-10T19:14:00Z,11.52,53.53
TLSAC,2022-02-10T19:29:00Z,11.5,53.49
TLSAC,2022-02-10T19:44:00Z,11.5,53.49
TLSAC,2022-02-10T19:59:00Z,11.48,53.46
TLSAC,2022-02-10T20:14:00Z,11.49,53.42
TLSAC,2022-02-10T20:29:00Z,11.47,53.38
TLSAC,2022-02-10T20:44:00Z,11.46,53.35
TLSAC,2022-02-10T20:59:00Z,11.44,53.31
TLSAC,2022-02-10T21:14:00Z,11.43,53.28
TLSAC,2022-02-10T21:29:00Z,11.42,53.24
TLSAC,2022-02-10T21:44:00Z,11.42,53.2
TLSAC,2022-02-10T21:59:00Z,11.4,53.17
TLSAC,2022-02-10T22:14:00Z,11.4,53.13
TLSAC,2022-02-10T22:29:00Z,11.39,53.13
TLSAC,2022-02-10T22:44:00Z,11.37,53.1
TLSAC,2022-02-10T22:59:00Z,11.35,53.06
TLSAC,2022-02-10T23:14:00Z,11.35,53.02
TLSAC,2022-02-10T23:29:00Z,11.34,52.99
TLSAC,2022-02-10T23:44:00Z,11.33,52.99
TLSAC,2022-02-10T23:59:00Z,11.33,52.95
TLSAC,2022-02-11T00:14:00Z,11.33,52.92
TLSAC,2022-02-11T00:29:00Z,11.33,52.92
TLSAC,2022-02-11T00:44:00Z,11.31,52.88
TLSAC,2022-02-11T00:59:00Z,11.31,52.88
TLSAC,2022-02-11T01:14:00Z,11.31,52.88
TLSAC,2022-02-11T01:29:00Z,11.31,52.88
TLSAC,2022-02-11T01:44:00Z,11.32,52.84
TLSAC,2022-02-11T01:59:00Z,11.29,52.84
TLSAC,2022-02-11T02:14:00Z,11.3,52.88
TLSAC,2022-02-11T02:29:00Z,11.3,52.88
TLSAC,2022-02-11T02:44:00Z,11.28,52.92
TLSAC,2022-02-11T02:59:00Z,11.28,52.92
TLSAC,2022-02-11T03:14:00Z,11.28,52.95
TLSAC,2022-02-11T03:29:00Z,11.25,52.99
TLSAC,2022-02-11T03:44:00Z,11.26,53.02
TLSAC,2022-02-11T03:59:00Z,11.26,53.06
TLSAC,2022-02-11T04:14:00Z,11.26,53.1
TLSAC,2022-02-11T04:29:00Z,11.25,53.13
TLSAC,2022-02-11T04:44:00Z,11.25,53.17
TLSAC,2022-02-11T04:59:00Z,11.24,53.2
TLSAC,2022-02-11T05:14:00Z,11.23,53.24
TLSAC,2022-02-11T05:29:00Z,11.24,53.28
TLSAC,2022-02-11T05:44:00Z,11.23,53.35
TLSAC,2022-02-11T05:59:00Z,11.19,53.35
TLSAC,2022-02-11T06:14:00Z,11.2,53.38
TLSAC,2022-02-11T06:29:00Z,11.19,53.42
TLSAC,2022-02-11T06:44:00Z,11.17,53.42
TLSAC,2022-02-11T06:59:00Z,11.16,53.42
TLSAC,2022-02-11T07:14:00Z,11.16,53.46
TLSAC,2022-02-11T07:29:00Z,11.17,53.49
TLSAC,2022-02-11T07:44:00Z,11.16,53.49
TLSAC,2022-02-11T07:59:00Z,11.16,53.53
TLSAC,2022-02-11T08:14:00Z,11.16,53.53
TLSAC,2022-02-11T08:29:00Z,11.17,53.56
TLSAC,2022-02-11T08:44:00Z,11.17,53.6
TLSAC,2022-02-11T08:59:00Z,11.19,53.64
TLSAC,2022-02-11T09:14:00Z,11.22,53.67
TLSAC,2022-02-11T09:29:00Z,11.22,53.71
TLSAC,2022-02-11T09:44:00Z,11.23,53.74
TLSAC,2022-02-11T09:59:00Z,11.23,53.78
TLSAC,2022-02-11T10:14:00Z,11.23,53.82
TLSAC,2022-02-11T10:29:00Z,11.26,53.85
TLSAC,2022-02-11T10:44:00Z,11.24,53.89
TLSAC,2022-02-11T10:59:00Z,11.24,53.96
TLSAC,2022-02-11T11:14:00Z,11.25,54
TLSAC,2022-02-11T11:29:00Z,11.24,54.07
TLSAC,2022-02-11T11:44:00Z,11.27,54.1
TLSAC,2022-02-11T11:59:00Z,11.25,54.14
TLSAC,2022-02-11T12:14:00Z,11.27,54.21
TLSAC,2022-02-11T12:29:00Z,11.27,54.28
TLSAC,2022-02-11T12:44:00Z,11.27,54.32
TLSAC,2022-02-11T12:59:00Z,11.27,54.39
TLSAC,2022-02-11T13:14:00Z,11.31,54.46
TLSAC,2022-02-11T13:29:00Z,11.3,54.54
TLSAC,2022-02-11T13:44:00Z,11.28,54.57
TLSAC,2022-02-11T13:59:00Z,11.3,54.64
TLSAC,2022-02-11T14:14:00Z,11.32,54.68
TLSAC,2022-02-11T14:29:00Z,11.31,54.72
TLSAC,2022-02-11T14:44:00Z,11.3,54.72
TLSAC,2022-02-11T14:59:00Z,11.3,54.72
TLSAC,2022-02-11T15:14:00Z,11.31,54.75
TLSAC,2022-02-11T15:29:00Z,11.31,54.79
TLSAC,2022-02-11T15:44:00Z,11.31,54.79
TLSAC,2022-02-11T15:59:00Z,11.32,54.82
TLSAC,2022-02-11T16:14:00Z,11.33,54.82
TLSAC,2022-02-11T16:29:00Z,11.32,54.82
TLSAC,2022-02-11T16:44:00Z,11.33,54.86
TLSAC,2022-02-11T16:59:00Z,11.32,54.86
TLSAC,2022-02-11T17:14:00Z,11.31,54.82
